CUI|STR
C0080032|effusion pleura malignant
C0080032|malignant pleural effusion disorder 
C0080032|malignant pleural effusn
C0080032|malignant pleural effusion diagnosis 
C0080107|respiratory tract fistula
C0080107|fistulas respiratory tract
C0080107|respiratory tract fistulas
C0080107|fistula respiratory tract
C0080274|urinary retention
C0080274|retention urinary
C0080274|bladder distention
C0080274|retention
C0080274|bladder retention of urine
C0080274|bladder urine retention
C0080274|retention of urine
C0080274|urine retention
C0080274|retention urine nos
C0080274|retention urine
C0080274|bladder retention
C0080274|retention bladder
C0080274|bladder inability to empty
C0080274|inability to empty bladder
C0080274|unable to empty bladder
C0080274|unable to pass urine
C0080274|retention of urine unspecified
C0080274| d retention of urine unspecif
C0080274| d retention of urine unspecified
C0080274| d retention of urine
C0080274|retention of urine unspecif
C0080274|cannot pass urine  retention
C0080274|not passing urine
C0080274|retention of urine diagnosis 
C0080274|increased post void residual urine volume
C0080274|unable to void urine finding 
C0080274|unable to void urine
C0080274|bladder retention of urine observable entity 
C0080274|bladder retention of urine finding 
C0080274|bladder retention of urine retired 
C0080274|cannot pass urine  retention  symptom 
C0080274| d retention of urine unspecified context dependent category 
C0080274| d retention of urine context dependent category 
C0080274|retention of urine disorder 
C0080274|not passing urine finding 
C0080274|urinary retention finding 
C0080274|retention  symptom
C0080274| d retention of urine unspecified situation 
C0080274| d retention of urine situation 
C0080274|cannot pass urine  retention  symptom  finding 
C0080274|rndx urinary retention diagnosis 
C0080274|rndx urinary retention
C0085082|fungemia
C0085082|fungaemia
C0085082|fungemia nos
C0085082|fungemia finding 
C0085082|fungaemia disorder 
C0085083|ovarian hyperstimulation syndrome
C0085083|hyperstimulation syndromes ovarian
C0085083|ovarian hyperstimulation syndromes
C0085083|hyperstimulation syndrome ovarian
C0085083|ohss
C0085083|ovarian hyperstimulation syndrome disorder 
C0085083|secondary meig s syndrome
C0085083|ovarian hyperstimulation syndrome diagnosis 
C0085094|closed head injuries
C0085094|head injuries closed
C0085094|injuries closed head
C0085094|closed head injury
C0085094|head injury closed
C0085094|close head injuries
C0085094|close head injury
C0085094|closed injury of head
C0085094|injury closed head
C0085094|closed injury of head disorder 
C0085094|head trauma closed
C0085094|closed head trauma
C0085094|closed head traumas
C0085094|head traumas closed
C0085094|head injuries nonpenetrating
C0085094|head injury nonpenetrating
C0085094|nonpenetrating head injury
C0085094|nonpenetrating head injuries
C0085094|closed head inj
C0085094|head inj closed
C0085094|inj closed head
C0085094|head inj nonpenetrating
C0085096|peripheral vascular diseases
C0085096|peripheral vascular disease
C0085096|disease peripheral vascular
C0085096|vascular disease peripheral
C0085096|peripheral vascular disease nos
C0085096|peripheral vascular disease  nos 
C0085096|diseases peripheral vascular
C0085096|vascular diseases peripheral
C0085096|peripheral angiopathies
C0085096|peripheral angiopathy
C0085096|angiopathy peripheral
C0085096|peripheral angiopathy nos
C0085096|angiopathies peripheral
C0085096|peripheral vascular disorder
C0085096|disorder peripheral vascular
C0085096|disorder vascular peripheral
C0085096|vascular disorder peripheral
C0085096|peripheral vascular disorder nos
C0085096|peripheral blood vessel disorder
C0085096|pvd  periph vascular disease
C0085096|pvd  peripheral vascular disease
C0085096|pvd peripheral vascular disease
C0085096|pvd peripheral vascular disease 
C0085096|peripheral vascular disease pvd 
C0085096|peripheral vascular disease unspecified
C0085096|peripheral vasc disease nos
C0085096|pvd
C0085096|pvds
C0085096|peripheral arterial disease
C0085096|arterial diseases peripheral
C0085096|circulatory disorder peripheral
C0085096|circulatory disorders peripheral
C0085096|peripheral angiopathy diagnosis 
C0085096|peripheral vascular disease peripheral angiopathy
C0085096|vasc dis periph nos
C0085096|dis peripheral vascular
C0085096|peripheral vascular dis nos
C0085096|peripheral vascular dis
C0085096|vascular dis peripheral
C0085096|peripheral vascular disease disorder 
C0085096|peripheral vascular disease nos disorder 
C0085096|peripheral vascular disease  nos  disorder 
C0085096|disease or disorder peripheral vascular
C0085096|periph vascular dis nos
C0085096|peripheral vascular disease diagnosis 
C0085110|severe combined immunodeficiency
C0085110|immunodeficiency severe combined
C0085110|combined immunodeficiency severe
C0085110|combined immunodeficiencies severe
C0085110|immunodeficiencies severe combined
C0085110|severe combined immunodeficiencies
C0085110|severe combined immunodeficiency syndrome
C0085110|immunodeficiency syndrome severe combined
C0085110|scid
C0085110|scid nos
C0085110|scids
C0085110|severe combined immunologic deficiency
C0085110|immunologic deficiency severe combined
C0085110|severe combined immunodeficiency disease
C0085110|severe combined immunodeficiency disease nos
C0085110|comb t cell  b cell immunodef
C0085110|combined t cell and b cell immunodeficiency
C0085110|scid  sev combin immunodefic
C0085110|immunodefic severe combined
C0085110|severe combined immunodefic
C0085110|scid  severe combined immunodeficiency
C0085110|combined immunodeficiency severe scid 
C0085110|immunodeficiency combined severe scid 
C0085110|severe combined immunodeficiency scid 
C0085110|severe combined immunodeficiency disease disorder 
C0085110|combined t and b cell inborn immunodeficiency
C0085110|severe combined immune deficiency
C0085110|immunodefic syndrome severe combined
C0085110|severe combined immunodefic syndrome
C0085110|immunol defic severe combined
C0085110|severe combined immunol defic
C0085110|severe combined immunodeficiency disease diagnosis 
C0085136|central nervous system neoplasms
C0085136|central nervous system neoplasm
C0085136|neoplasm of the central nervous system
C0085136|central nervous system neoplasm nos
C0085136|neoplasm central nervous system
C0085136|neoplasm of central nervous system
C0085136|neoplasms central nervous system
C0085136|cns neoplasia
C0085136|cns neoplasms
C0085136|cns neoplasm
C0085136|neoplasm cns
C0085136|cns neoplasm nos
C0085136|neoplasm of cns
C0085136|neoplasm of the cns
C0085136|neoplasms cns
C0085136|tumor of cns
C0085136|cns tumors
C0085136|cns tumor
C0085136|tumor of the cns
C0085136|tumors cns
C0085136|neoplasia of the central nervous system
C0085136|central nervous system neoplasia
C0085136|tumors central nervous system
C0085136|central nervous system tumors
C0085136|central nervous system tumor
C0085136|tumors of the central nervous system
C0085136|tumours of the central nervous system
C0085136|tumor of central nervous system
C0085136|tumor of the central nervous system
C0085136|brain spinal cord tumor
C0085136|cns cancer
C0085136|cancers cns
C0085136|cancer cns
C0085136|neoplasm of central nervous system disorder 
C0085136|cns neopl
C0085136|neopl cns
C0085136|neoplasm of central nervous system diagnosis 
C0085159|seasonal affective disorder
C0085159|seasonal affective disorders
C0085159|affective disorder seasonal
C0085159|disorder seasonal affective
C0085159|seasonal mood disorder
C0085159|seasonal mood disorders
C0085159|disorder seasonal mood
C0085159|mood disorder seasonal
C0085159|sad  seasonal affect disorder
C0085159|sad  seasonal affective disorder
C0085159|seasonal affective disorder sad 
C0085159| x seasonal depressive disorder
C0085159|sad
C0085159|seasonal depression
C0085159|depression seasonal
C0085159|seasonal affective disorder diagnosis 
C0085159|seasonal affective disorder disorder 
C0085159| x sad  seasonal affective disorder
C0085159|seasonal affective dis
C0085159|depression seasonal pattern
C0085159|seasonal pattern depression
C0085159|depression in a seasonal pattern
C0085159|depression seasonal pattern diagnosis 
C0085159|seasonal depression symptom 
C0085164|leukemia feline
C0085164|feline leukemia
C0085164|feline leukemias
C0085164|leukemias feline
C0085164|feline leukemia virus infection
C0085164|feline leukaemia virus infection
C0085164|feline visceral lymphoma and leukaemia
C0085164|feline visceral lymphoma and leukemia
C0085164|feline lymphosarcoma and leukaemia
C0085164|feline lymphosarcoma and leukemia
C0085164|felv
C0085164|feline leukemia virus infection disorder 
C0085164|feline visceral lymphoma and or leukaemia
C0085164|feline visceral lymphoma and or leukemia
C0085164|feline lymphosarcoma and or leukaemia
C0085164|feline lymphosarcoma and or leukemia
C0085166|bacterial vaginosis
C0085166|vaginosis bacterial
C0085166|bacterial vaginoses
C0085166|vaginoses bacterial
C0085166|vaginosis bacterial nos
C0085166|gardnerella
C0085166|vaginitis bacterial
C0085166|bacterial vaginitis
C0085166|bacterial vaginitides
C0085166|vaginitides bacterial
C0085166|vaginitis bacterial nos
C0085166|vaginitis nonspecific
C0085166|nonspecific vaginitis
C0085166|av  anaerobic vaginosis
C0085166|bv  bacterial vaginosis
C0085166|gardnerella infection
C0085166|nsv  nonspecific vaginitis
C0085166|gardnerella vaginitis
C0085166|gardnerella vaginalis vaginitis
C0085166|gardnerella vaginosis
C0085166|vaginosis non specific
C0085166|nonspecific bacterial vaginosis
C0085166|bacterial vaginosis disorder 
C0085166|bv
C0085166|non specific vaginitis
C0085166|vaginitis non specific
C0085166|bact vaginoses
C0085166|bact vaginosis
C0085166|vaginosis bact
C0085166|vaginoses bact
C0085166|bact vaginitides
C0085166|bact vaginitis
C0085166|vaginitis bact
C0085166|vaginitides bact
C0085166|nonspecific vaginitis diagnosis 
C0085166|bacterial vaginitis diagnosis 
C0085166|bactria infection of the vagina
C0085215|ovarian failure premature
C0085215|premature ovarian failure
C0085215|failure ovarian premature
C0085215|primary ovarian failure
C0085215|ovarian failure primary
C0085215|primary ovarian failure nos
C0085215|female hypergonadotropic hypogonadism
C0085215|hypergonadotropic hypogonadism female 
C0085215|hypergonadotroph ovarian fail
C0085215|hypergonadotrophic ovarian failure
C0085215|poi
C0085215|hypergonadotropic hypogonadism syndrome female
C0085215|pof  premat ovarian failure
C0085215|pof  premature ovarian failure
C0085215|primary ovarian insufficiency
C0085215|ovarian insufficiency primary
C0085215|hypergonadotrophic ovarian failure disorder 
C0085215|premature ovarian failure disorder 
C0085215|primary ovarian failure disorder 
C0085215|female hypergonadotropic hypogonadism disorder 
C0085215|primary female hypogonadism
C0085215|pof
C0085215|primary ovarian failure diagnosis 
C0085313|blastocystis infections
C0085313|blastocystis infection
C0085313|infection blastocystis
C0085313|infections blastocystis
C0085313|infection caused by blastocystis
C0085313|infection caused by blastocystis disorder 
C0085313|blastocystis infect
C0085313|infect blastocystis
C0085315|toxoplasmosis cerebral
C0085315|cerebral toxoplasmosis
C0085315|toxoplasmoses cerebral
C0085315|meningoencephalitis due to toxoplasmosis
C0085315|meningoencephalitis due to acquired toxoplasmosis
C0085315|toxoplasmosis of brain
C0085315|brain toxoplasmosis
C0085315|toxoplasma encephalitis
C0085315|toxoplasmosis encephalitis
C0085315|encephalitis toxoplasmosis
C0085315|toxoplasma meningoencephalitis
C0085315|meningoencephalitis toxoplasma
C0085315|acquired toxoplasmal meningoencephalitis
C0085315|te  toxoplasma encephalitis
C0085315|cns toxoplasmosis
C0085315|toxoplasma gondii encephalitis
C0085315|toxoplasmal encephalitis
C0085315|encephalitis toxoplasmal
C0085315|encephalitis due to acquired toxoplasmosis
C0085315|meningoencephalitis due to acquired toxoplasmosis disorder 
C0085315|toxoplasma encephalitis disorder 
C0085315|toxoplasm meningoenceph
C0085315|toxoplasma meningoencephalitis diagnosis 
C0085392|bacteroidaceae infections
C0085392|bacteroidaceae infection
C0085392|infection bacteroidaceae
C0085392|infections bacteroidaceae
C0085392|bacteroidaceae infect
C0085392|infect bacteroidaceae
C0085394|serratia infections
C0085394|serratia infection
C0085394|infection serratia
C0085394|serratia infection nos
C0085394|infections serratia
C0085394|bacterial infection due to serratia
C0085394|bacterial infection caused by serratia disorder 
C0085394|bacterial infection caused by serratia
C0085394|bacterial infection with serratia
C0085394|bacterial infection due to serratia disorder 
C0085394|serratia infection disorder 
C0085394|infect serratia
C0085394|serratia infect
C0085394|serratia infection diagnosis 
C0085396|neisseriaceae infections
C0085396|infection neisseriaceae
C0085396|neisseriaceae infection
C0085396|infections neisseriaceae
C0085396|infect neisseriaceae
C0085396|neisseriaceae infect
C0085407|microsporidiosis
C0085407|microsporidioses
C0085407|microspora infections
C0085407|infection microspora
C0085407|microspora infection
C0085407|infection by microspora nos
C0085407|infection by microspora
C0085407|infections microspora
C0085407|infection by cnidospora nos
C0085407|infection by cnidospora
C0085407|infection by cnidosporidia
C0085407|infection by microsporea nos
C0085407|infection by microsporea
C0085407|infection by microsporida
C0085407|microsporidia infection
C0085407|infection microsporidia
C0085407|infection by microsporidia
C0085407|infections microsporidia
C0085407|microsporidia infections
C0085407|microsporidiasis
C0085407|infection by microsporidia disorder 
C0085407|infection caused by microsporidia
C0085407|infection caused by microspora disorder 
C0085407|infection caused by microspora
C0085407|infection caused by microsporidia disorder 
C0085407|infection by microspora disorder 
C0085407|infection by microsporea disorder 
C0085407|infection by microsporida disorder 
C0085407|infect microspora
C0085407|microspora infect
C0085407|microsporidiosis diagnosis 
C0085417|epilepsy complex partial
C0085417|partial complex epilepsy
C0085417|complex partial epilepsy
C0085417|partial epilepsy complex
C0085417|epilepsy psychic equivalent
C0085417|psychic equivalent epilepsy
C0085417|epilepsy psychomotor
C0085417|psychomotor epilepsy
C0085417|complex partial seizure disorder
C0085417|partial complex seizure disorder
C0085417|disorder complex partial seizures
C0085417|seizure disorder complex partial
C0085417|psychomotor epilepsy disorder 
C0085417|complex partial epileptic seizure disorder 
C0085417|complex partial epileptic seizure
C0085417|seizure epileptic complex partial
C0085417|complex partial seizures epileptic
C0085417|epilepsy complex partial seizures
C0085417|epilepsy syndrome with complex partial seizures
C0085417|epilepsy syndrome complex partial seizures
C0085417|syndrome epileptic with complex partial seizures
C0085417|complex partial seizure dis
C0085417|dis complex partial seizures
C0085417|seizure dis complex partial
C0085417|partial complex psychomotor seizure
C0085417|partial complex psychomotor seizure diagnosis 
C0085423|gram negative bacterial infections
C0085423|bacterial infection gram negative
C0085423|gram negative bacterial infection
C0085423|infection gram negative bacterial
C0085423|gram negative bacterial infection nos
C0085423|bacterial infections gram negative
C0085423|infections gram negative bacterial
C0085423|disease caused by gram negative bacteria
C0085423|disease caused by gram negative bacteria disorder 
C0085423|bacterial infection with gram negative bacteria nos
C0085423|disease due to gram negative bacteria disorder 
C0085423|disease due to gram negative bacteria
C0085423|infection gram negative bacilli
C0085423|gram negative bacilli infection
C0085423|bact infect gram neg
C0085423|gram neg bact infect
C0085423|infect gram neg bact
C0085423|gram negative bacteria infection
C0085423|gram negative bacteria infection diagnosis 
C0085426|gram positive bacterial infections
C0085426|bacterial infection gram positive
C0085426|gram positive bacterial infection
C0085426|infection gram positive bacterial
C0085426|bacterial infections gram positive
C0085426|infections gram positive bacterial
C0085426|gram positive bacterial infection diagnosis 
C0085426|infectious disease  bacterial gram positive
C0085426|bact infect gram pos
C0085426|gram pos bact infect
C0085426|infect gram pos bact
C0085436|meningitis cryptococcal
C0085436|cryptococcal meningitis
C0085436|cryptococcal meningitides
C0085436|meningitides cryptococcal
C0085436|meningitis torula
C0085436|meningitis due to cryptococcus
C0085436|cryptococcus neoformans meningitis
C0085436|crypto meningitis
C0085436|cryptococcal meningitis disorder 
C0085436|cryptococcal meningitis diagnosis 
C0085437|meningitis bacterial
C0085437|bacterial meningitis
C0085437|bacterial meningitides
C0085437|meningitides bacterial
C0085437|bacterial meningitis nos
C0085437|meningitis bacterial nos
C0085437|meningitis due to unspecified bacterium
C0085437|bacterial meningitis unspecified
C0085437|bm  bacterial meningitis
C0085437|bacterial meningitis disorder 
C0085437|bacterial meningitis nos disorder 
C0085437|bact meningitides
C0085437|bact meningitis
C0085437|meningitis bact
C0085437|meningitides bact
C0085437|bacterial meningitis diagnosis 
C0085576|iron refractory iron deficiency anemia
C0085576|iron refractory iron deficiency anaemia
C0085576|irida syndrome
C0085576|iron refractory iron deficiency anemia disorder 
C0085576|irida iron refractory iron deficiency anemia syndrome
C0085576|irida iron refractory iron deficiency anaemia syndrome
C0085576|irida iron refractory iron deficiency anemia
C0085576|pseudo iron deficiency anemia
C0085576|iron handling disorder hereditary
C0085576|anemia hypochromic microcytic with defect in iron metabolism
C0085576|irida
C0085636|photophobia
C0085636|photophobias
C0085636|sensitiveness to light
C0085636|intolerance to light
C0085636|light intolerance
C0085636|light sensitivity
C0085636|sensitivity to light
C0085636|light sensitivities
C0085636|sensitivities light
C0085636|sensitivity light
C0085636|light affects eyes
C0085636|does not like light
C0085636|light hurts eyes
C0085636|eyes sensitive to light
C0085636|eye light sensitive
C0085636|eyes light sensitive
C0085636|light sensitive eye
C0085636|ocular photosensitivity
C0085636|light hypersensitivity
C0085636|extreme sensitivity of the eyes to light
C0085636|eyes sensitive to light finding 
C0085636|light intolerance finding 
C0085636|photophobia finding 
C0085636|photophobia symptom 
C0085636|eye sensitivity to light photophobia 
C0085636|eyes photosensitivity
C0085636|light hurts eyes disorder 
C0085652|pyoderma gangrenosum
C0085652|gangrenosum pyoderma
C0085652|pyoderma gangrenosa
C0085652|pyoderma gangrenous
C0085652|gangrenous pyoderma
C0085652|pyoderma gangenosum
C0085652|pyoderma gangrenosum disorder 
C0085652|pyoderma gangrenosum diagnosis 
C0085677|alcoholic neuropathy
C0085677|neuropathy alcoholic
C0085677|alcoholic neuropathies
C0085677|alcoholics neuropathy
C0085677|neuropathies alcoholic
C0085677|polyneuropathy alcoholic
C0085677|alcoholic polyneuropathy
C0085677|alcoholic polyneuropathies
C0085677|polyneuropathies alcoholic
C0085677|alcoholic neuritis
C0085677|neuritis alcoholic
C0085677|alcohol induced polyneuropathy
C0085677|alcohol induced polyneuropathies
C0085677|polyneuropathies alcohol induced
C0085677|polyneuropathy alcohol induced
C0085677|alcohol related polyneuropathy
C0085677|alcohol related polyneuropathies
C0085677|polyneuropathies alcohol related
C0085677|polyneuropathy alcohol related
C0085677|alcohol peripheral neuropathy
C0085677|alcoholic peripheral neuropathy
C0085677|polyneuritis alcoholic
C0085677|alcoholic polyneuritis
C0085677|alcoholics polyneuritis
C0085677|alcoholic polyneuritides
C0085677|polyneuritides alcoholic
C0085677|neuropathy peripheral etoh
C0085677|alcohol related autonomic polyneuropathy
C0085677|alcohol related autonomic polyneuropathies
C0085677|autonomic polyneuropathies alcohol related
C0085677|polyneuropathies alcohol related autonomic
C0085677|autonomic polyneuropathy alcohol related
C0085677|polyneuropathy alcohol related autonomic
C0085677|peripheral neuropathy alcohol induced
C0085677|alcohol induced peripheral neuropathies
C0085677|neuropathies alcohol induced peripheral
C0085677|peripheral neuropathies alcohol induced
C0085677|alcohol induced peripheral neuropathy
C0085677|neuropathy alcohol induced peripheral
C0085677|alcohol induced polyneuropathy retired 
C0085677|alcoholic polyneuropathy disorder 
C0085677|alcohol polyneuropathy
C0085677|polyneuropathy alcohol
C0085677|peripheral neuropathy alcohol ind
C0085677|alcohol ind peripheral neuropathy
C0085677|alcohol ind polyneuropathy
C0085677|alcohol relat autonomic polyneuropathy
C0085677|alcohol relat polyneuropathy
C0085677|alcoholic polyneuropathy diagnosis 
C0085677|alcohol related polyneuropathy disorder 
C0085677|alcohol induced polyneuropathy disorder 
C0085681|hyperphosphatemia disorder 
C0085681|hyperphosphatemia
C0085681|hyperphosphataemia
C0085681|hyperphosphatemias
C0085681|hyperphosphatemia diagnosis 
C0085682|hypophosphatemia
C0085682|hypophosphataemia
C0085682|hypophosphatemias
C0085682|hypophosphatemia nos
C0085682|hypophosphataemia nos
C0085682|disorder characterized by hypophosphatemia
C0085682|low blood phosphate level
C0085682|hypophosphatemia disorder 
C0085682|disorder hypophosphatemia
C0085682|hypophosphatemia diagnosis 
C0086227|enterobiasis
C0086227|enterobiases
C0086227|pinworm infection
C0086227|infection pinworm
C0086227|infections pinworm
C0086227|pinworm infections
C0086227|pinworms
C0086227|pinworm
C0086227|threadworms
C0086227|threadworm
C0086227|seatworm infection
C0086227|infection seatworm
C0086227|pinworm disease
C0086227|enterobiosis
C0086227|enterobius vermicularis infection
C0086227|infection by enterobius vermicularis
C0086227|enterobius vermicularis infections
C0086227|infections enterobius vermicularis
C0086227|infection enterobius vermicularis
C0086227|oxyuris vermicularis infection
C0086227|infections oxyuris vermicularis
C0086227|oxyuris vermicularis infections
C0086227|infection oxyuris vermicularis
C0086227|threadworm infection
C0086227|enterobiasis  threadworm
C0086227|enterobiasis threadworm
C0086227|threadworms  enterobiasis
C0086227|pinworm infection disorder 
C0086227|infection caused by enterobius vermicularis
C0086227|infection caused by enterobius vermicularis disorder 
C0086227|infection by enterobius vermicularis disorder  ambiguous 
C0086227|enterobiasis disorder 
C0086227|infection by enterobius vermicularis disorder 
C0086227|oxyuris vermicularis infection disorder 
C0086227|disease or disorder pinworm
C0086227|infestation enterobius vermicularis
C0086227|enterobius vermicularis infestation
C0086227|infestation oxyuris vermicularis
C0086227|oxyuris vermicularis infestation
C0086227|pinworm infestation
C0086227|enterobius vermicularis infect
C0086227|infect enterobius vermicularis
C0086227|infect oxyuris vermicularis
C0086227|oxyuris vermicularis infect
C0086227|enterobiasis diagnosis 
C0149654|conduct disorder
C0149654|disorder conduct
C0149654|conduct disorders
C0149654|conduct disorder nos
C0149654|unspecified disturbance of conduct
C0149654|conduct disturbance nos
C0149654|disturbance of conduct nos
C0149654|disturbance of conduct unspec 
C0149654|conduct disorder unspecified
C0149654| x conduct disorders
C0149654| x conduct disorders disorder 
C0149654|disturbance of conduct nos disorder 
C0149654|unspecified disturbance of conduct disorder 
C0149654| x conduct disorder unspecified
C0149654|conduct behaviour disorder
C0149654|conduct behavior disorder
C0149654|conduct dis
C0149654|conduct disorder diagnosis 
C0149654|conduct disorder disorder 
C0149678|epstein barr virus infections
C0149678|virus infections barr epstein
C0149678|epstein barr virus infection
C0149678|epstein barr infection virus
C0149678|infection epstein barr virus
C0149678|virus infection epstein barr
C0149678|infections epstein barr virus
C0149678|virus infections epstein barr
C0149678|barr epstein infections
C0149678|epstein barr infection
C0149678|ebv infections
C0149678|ebv infection
C0149678|infection ebv
C0149678|infections ebv
C0149678|epstein barr virus disease
C0149678|epstein barr virus diseases
C0149678|epstein barr viral infections
C0149678|epstein barr infection viral
C0149678|human herpesvirus 4 infections
C0149678|human herpesvirus 4 infection
C0149678|herpesvirus 4 infections human
C0149678|epstein barr virus disease disorder 
C0149678|epstein barr virus infection disorder 
C0149678|human herpes virus 4 infections
C0149678|ebv infect
C0149678|infect ebv
C0149678|epstein barr virus infect
C0149678|infect epstein barr virus
C0149678|herpesvirus 4 infect human
C0149678|human herpesvirus 4 infect
C0149678|human herpes virus 4 infect
C0149678|human herpesvirus 4 infection diagnosis 
C0149721|left ventricular hypertrophy
C0149721|ventricular hypertrophy left
C0149721|hypertrophy left ventricular
C0149721|hypertrophy ventricular left
C0149721|ventricular hypertrophy  left 
C0149721|hypertrophies left ventricular
C0149721|left ventricular hypertrophies
C0149721|ventricular hypertrophies left
C0149721|lvh
C0149721|lvh  left ventric hypertrophy
C0149721|lvh  left ventricular hypertrophy
C0149721|lvh left ventricular hypertrophy 
C0149721|lv hypertrophy
C0149721|lv  left ventric hypertrophy
C0149721|lv  left ventricular hypertrophy
C0149721|enlarged left ventricle
C0149721|cardiomegaly of left ventricle
C0149721|cardiomegaly of left ventricle disorder 
C0149721|heart left ventricle hypertrophy
C0149721|left ventricular enlargement
C0149721|left ventricular hypertrophy disorder 
C0149721|ventricular hypertrophy  left  disorder 
C0149721|left ventricular wall hypertrophy
C0149721|hypertrophy of left ventricle diagnosis 
C0149721|left ventricular enlargement diagnosis 
C0149721|left ventricle hypertrophied
C0149721|hypertrophy of left ventricle
C0149745|oral ulcer
C0149745|oral ulcers
C0149745|ulcers oral
C0149745|ulcer oral
C0149745|mouth ulceration
C0149745|ulceration mouth
C0149745|mouth ulcerations
C0149745|ulceration of mouth
C0149745|mouth ulcer
C0149745|ulcer mouth
C0149745|mouth ulcers
C0149745|ulcers mouth
C0149745|ulcer of mouth
C0149745|oral ulceration
C0149745|oral ulcerations
C0149745|ulceration of oral mucosa
C0149745|mouth sore
C0149745|sore mouth
C0149745|sores mouth
C0149745|mouth sores
C0149745|mouth sores symptom 
C0149745|oral sore
C0149745|oral sores
C0149745|oral mucosal ulceration
C0149745|oral mucosal ulcerations
C0149745|ulcer oral mucosa
C0149745|ulcer of oral mucosa
C0149745|oral mucosa ulcer
C0149745|ulcer of mouth disorder 
C0149778|soft tissue infection
C0149778|infection soft tissue
C0149778|infections soft tissue
C0149778|soft tissue infections
C0149778|soft tissue infection nos
C0149778|infections soft tissues
C0149778|soft tissue infection diagnosis 
C0149778|soft tissue infection disorder 
C0149778|infect soft tissue
C0149778|soft tissue infect
C0149871|deep vein thrombosis
C0149871|deep vein thromboses
C0149871|thromboses deep vein
C0149871|vein thromboses deep
C0149871|deep vein thrombosis nos
C0149871|thrombosis deep vein
C0149871|vein thrombosis deep
C0149871|deep venous thrombosis
C0149871|thrombosis venous deep
C0149871|venous thrombosis deep
C0149871|thrombosis deep venous
C0149871|deep venous thromboses
C0149871|thromboses deep venous
C0149871|venous thromboses deep
C0149871|deep venous thrombosis nos
C0149871|dvt
C0149871|dvt nos
C0149871|dvt  deep vein thrombosis
C0149871|deep vein thrombosis dvt 
C0149871|deep venous thrombosis diagnosis 
C0149871|blood clot in a deep vein
C0149871|multiple deep venous thrombosis
C0149871|deep venous thrombosis multiple
C0149871|deep venous thrombosis disorder 
C0149871|thrombosis deep
C0149871|deep thrombosis
C0149925|small cell carcinoma of lung
C0149925|lung carcinoma small cell
C0149925|carcinoma small cell lung
C0149925|small cell lung carcinoma
C0149925|small cell carcinoma of the lung
C0149925|lung small cell carcinoma
C0149925|small cell carcinoma
C0149925|small cell lung cancer
C0149925|lung cancer small cell
C0149925|cancer cell lung small
C0149925|small cell cancer of the lung
C0149925|oat cell lung cancer
C0149925|cancer cell lung oat
C0149925|lung cancer oat cell
C0149925|lung cancer small cell carcinoma
C0149925|oat cell carcinoma of lung
C0149925|lung carcinoma oat cell
C0149925|lung oat cell carcinoma
C0149925|oat cell carcinoma of the lung
C0149925|oat cell lung carcinoma
C0149925|sclc  small cell lung cancer
C0149925|small cell lung cancer sclc 
C0149925|pulmonary small cell carcinoma oat cell
C0149925|pulmonary small cell carcinoma oat cell 
C0149925|sclc
C0149925|lung malignant carcinoma oat cell
C0149925|lung malignant carcinoma oat cell diagnosis 
C0149925|small cell lung cancer stage unspecified
C0149925|oat cell cancer
C0149925|oat cell carcinoma of lung disorder 
C0149925|small cell carcinoma of lung disorder 
C0149925|small cell neuroendocrine carcinoma of the lung
C0149925|lung small cell neuroendocrine carcinoma
C0149925|small cell neuroendocrine carcinoma of lung
C0149925|sclc1
C0149925|sccl
C0149925|small cell carcinoma of lung diagnosis 
C0149931|migraine disorders
C0149931|disorders migraine
C0149931|disorder migraine
C0149931|migraine disorder 
C0149931|migraine nos disorder 
C0149931|migraine disorder
C0149931|migraine
C0149931|migraines
C0149931|migraine nos
C0149931|headache migraine
C0149931|migraine headache
C0149931|headache migraines
C0149931|migraine headaches
C0149931|headaches migraine
C0149931|syndrome migraine
C0149931|migraine syndrome
C0149931|migraine syndromes
C0149931|migraine unspecified
C0149931|a 38 migraines
C0149931|migraine type headaches
C0149931|migrainous headache
C0149931|headache migrainous
C0149931|migraine headache diagnosis 
C0150045|urge incontinence
C0150045|incontinence urge
C0150045|urinary reflex incontinence
C0150045|incontinence urinary reflex
C0150045|urinary incontinence urge
C0150045|urge urinary incontinence
C0150045|urinary urge incontinence
C0150045|incontinence urinary urge
C0150045|must urinate at once with urge
C0150045|lack blad contrl desire resist
C0150045|lack of bladder control if desire resisted
C0150045|lack of bladder control if desire urgent
C0150045|lack blad control desire urgnt
C0150045|urge incontinence of urine
C0150045|urine incontinence urge
C0150045| d urge incontinence
C0150045|urge incontinence syndrome
C0150045| d urge incontinence context dependent category 
C0150045|urge urinary incontinence finding 
C0150045|urge incontinence of urine finding 
C0150045| d urge incontinence situation 
C0150045|urge incontinence of urine diagnosis 
C0150045|rndx urge urinary incontinence
C0150045|rndx urge urinary incontinence diagnosis 
C0150055|chronic pain
C0150055|pain chronic
C0150055|chronic pains
C0150055|pains chronic
C0150055|long lasting pain
C0150055|chronic pain finding 
C0150055|chronic pain diagnosis 
C0150055|rndx chronic pain diagnosis 
C0150055|rndx chronic pain
C0151636|premature ventricular contractions
C0151636|ventricular contractions premature
C0151636|ventricular premature contractions
C0151636|premature ventricular contraction
C0151636|ventricular contraction premature
C0151636|contraction premature ventricular
