CUI|STR
C0766108|product containing clevidipine
C0766108|clevidipino
C0766108|clevidipine product
C0766108|clevidipine (product)
C0766108|clevidipine (substance)
C0766326|dronedarone
C0766326|product containing dronedarone
C0766326|product containing dronedarone (medicinal product)
C0766326|dronedarona
C0766326|dronedarone product
C0766326|dronedarone (product)
C0766326|dronedarone (substance)
C0766326|dronedarone (medication)
C0768182|iodine-131-tositumomab
C0768182|tositumomab iodine-131
C0768182|tositumomab + iodine-131 (medication)
C0768182|i-131 tositumomab (murine)
C0768182|tositumomab/iodine (<o>131</o>i) tositumomab
C0768182|iodine i 131 tositumomab
C0768182|i131-moab-b1
C0768182|tositumomab i-131
C0770137|terazosin hydrochloride
C0770137|terazosin[see chap b for gen]
C0770137|terazosin hydrochloride [see chap b for generic preps]
C0770137|terazosin hcl (medication)
C0770137|terazosin hcl
C0770137|terazosin hydrochloride [see chap b for generic preps] (product)
C0770137|terazosin hydrochloride [see chap b for generic preps] (substance)
C0770137|terazosin hydrochloride (product)
C0770137|terazosin hydrochloride (substance)
C0770137|terazocin hydrochloride (substance)
C0770137|terazocin hydrochloride
C0770150|nicardipine hydrochloride
C0770150|nicardipine hcl
C0770150|nicardipine hydrochloride [dup] (substance)
C0770150|nicardipine hydrochloride (substance)
C0770150|nicardipine hydrochloride (medication)
C0770198|iron,peptonized
C0770198|iron, peptonized
C0770198|iron peptonized
C0770201|insulin, regular, beef-pork
C0770201|insulin,regular,beef/pork
C0770201|insulin regular,beef-pork
C0770209|insulin, protamine zinc, beef
C0770209|insulin protamine zinc,beef
C0770209|insulin,protamine zinc,beef/purified
C0770209|insulin protamine zinc,beef purified
C0770213|insulin, protamine zinc, pork
C0770213|insulin protamine zinc,pork
C0770213|insulin,protamine zinc,pork/purified
C0770213|insulin protamine zinc,pork purified
C0770221|lente insulin, beef
C0770221|insulin,lente,beef
C0770221|insulin, lente, beef
C0770221|insulin zinc,beef purified
C0770221|insulin zinc beef
C0770221|insulin,lente,beef/purified
C0770221|lente purified beef insulin (medication)
C0770226|ultralente insulin, beef-pork
C0770226|insulin,ultralente,beef/pork
C0770226|insulin zinc extended,beef-pork
C0770228|ultralente insulin, beef
C0770228|insulin,ultralente,beef
C0770228|insulin, ultralente, beef
C0770228|insulin zinc extended,beef purified
C0770228|insulin zinc extended,beef
C0770228|insulin,ultralente,beef/purified
C0770228|ultralente purified beef insulin (medication)
C0770230|insulin, prompt zinc, beef-pork
C0770230|insulin zinc prompt,beef-pork
C0770230|insulin,semilente,beef/pork
C0770232|insulin, prompt zinc, beef
C0770232|insulin zinc prompt,beef
C0770232|insulin zinc prompt,beef purified
C0770232|insulin,semilente,beef
C0770234|insulin, prompt zinc, pork
C0770234|insulin zinc prompt,pork
C0770234|insulin zinc prompt,pork purified
C0770234|insulin,pork,amorphous
C0770234|insulin,semilente,pork/purified
C0770234|semilente purified pork insulin (medication)
C0770309|thiamine hydrochloride
C0770309|product containing thiamine hydrochloride
C0770309|product containing thiamine hydrochloride (medicinal product)
C0770309|thiamine hcl
C0770309|vitamin b1 (thiamine hydrochloride)
C0770309|thiamine hydrochloride [dup] (substance)
C0770309|thiamine hydrochloride preparation (product)
C0770309|thiamine hydrochloride preparation (substance)
C0770309|thiamine hydrochloride (substance)
C0770309|thiamine hydrochloride (medication)
C0770325|trientine hydrochloride
C0770325|trien
C0770325|trientine dihydrochloride
C0770325|trientine hcl
C0770325|trientine (as tetrahydrochloride)
C0770325|trientine dihydrochloride (product)
C0770325|trientine dihydrochloride (substance)
C0770325|trientine hydrochloride (substance)
C0770325|teta
C0770325|trientine hydrochloride (medication)
C0770333|difenoxin hydrochloride
C0770333|product containing difenoxin hydrochloride
C0770333|product containing difenoxin hydrochloride (medicinal product)
C0770333|difenoxin hcl
C0770333|difenoxin hydrochloride (product)
C0770333|difenoxin hydrochloride (substance)
C0770333|difenoxin hydrochloride (medication)
C0770343|pancrelipase
C0770343|product containing pancrelipase (medicinal product)
C0770343|product containing pancrelipase
C0770343|pancrelipase product
C0770343|pancrelipase (product)
C0770343|pancrelipase (substance)
C0770343|pancrelipase (medication)
C0770351|hydroxyprogesterone acetate
C0770382|dibucaine hydrochloride
C0770382|dibucaine hcl
C0770382|cinchocaine hydrochloride (substance)
C0770382|dibucaine hydrochloride (medication)
C0770382|cinchocaine hydrochloride (cincaine) (substance)
C0770382|dibucaine hydrochloride (substance)
C0770386|barbital sodium
C0770386|barbital na miscellaneous
C0770386|barbital sodium (medication)
C0770393|clorazepic acid
C0770426|codeine polistirex
C0770435|ethoheptazine citrate
C0770435|ethoheptazine citrate (medication)
C0770438|potassium salicylate
C0770438|potassium salicylate (medication)
C0770456|pilocarpine hydrochloride
C0770456|pilocarpine hydrochloride [oropharyngeal]
C0770456|pilocarpine [oropharyngeal]
C0770456|pilocarpine hcl
C0770456|pilocarpine hydrochloride [oropharyngeal] (product)
C0770456|pilocarpine hydrochloride [oropharyngeal] (substance)
C0770456|pilocarpine hydrochloride (product)
C0770456|pilocarpine hydrochloride (substance)
C0770456|pilocarpine hydrochloride (medication)
C0770458|homatropine hydrobromide
C0770458|homatropine hbr
C0770458|homatropine hydrobromide (substance)
C0770458|homatropine hydrobromide (medication)
C0770491|pirbuterol hcl
C0770500|tolazoline hydrochloride
C0770500|tolazoline hcl
C0770500|tolazoline hydrochloride (medication)
C0770500|tolazoline hydrochloride (substance)
C0770546|heparin, porcine
C0770546|heparin (porcine)
C0770546|heparin
C0770546|porcine heparin (medication)
C0770546|product containing porcine heparin
C0770546|product containing porcine heparin (medicinal product)
C0770546|porcine heparin product
C0770546|porcine heparin (product)
C0770546|porcine heparin (substance)
C0770559|hydrocortisone sodium phosphate
C0770559|hydrocortisone sod phosphate
C0770559|hydrocortisone sodium phosphate (substance)
C0770559|hydrocortisone sodium phosphate (medication)
C0770560|hydrocortisone sodium succinate
C0770560|hdc
C0770560|hydrocortisone sod succinate
C0770560|cortisol succinate, sodium salt
C0770560|hydrocortisone sodium succinate (substance)
C0770560|hydrocortisone sodium succinate (medication)
C0770565|dexamethasone phosphate
C0770565|dexamethasone 21-phosphate
C0770565|dexamethasone phosphate (substance)
C0770565|dexamethasone phosphate (product)
C0770578|sodium phosphate, monobasic
C0770578|monobasic sodium phosphate
C0770578|sodium phosphate,monobasic
C0770578|sodium phosphate monobasic
C0770578|sodium biphosphate
C0770578|sodium acid phosphate
C0770578|sodium phosphate, monobasic, unspecified form
C0770578|sodium acid phosphate (obsolete)
C0770578|sodium acid phosphate (product)
C0770578|sodium acid phosphate (substance)
C0770578|sodium biphosphate (product)
C0770578|sodium biphosphate (substance)
C0770578|sodium dihydrogen phosphate -retired-
C0770578|monobasic sodium phosphate (substance)
C0770578|sodium phosphate monobasic (medication)
C0770578|monobasic sodium phosphate (medication)
C0770578|sodium dihydrogen phosphate (product)
C0770649|ceftazidime pentahydrate
C0770649|ceftazidime (as pentahydrate)
C0770649|ceftazidime pentahydrate (substance)
C0770666|nitrofurantoin, macrocrystals
C0770666|nitrofurantoin macrocrystals
C0770666|nitrofurantoin, macrocrystalline
C0770666|nitrofurantoin macrocrystalline
C0770666|nitrofurantoin macrocrystal (substance)
C0770666|nitrofurantoin macrocrystalline (medication)
C0770669|methenamine sulfosalicylate
C0770669|methenamine sulfosalicylate (medication)
C0770858|methapyrilene hydrochloride
C0770858|methapyrilene hcl
C0770858|methapyrilene hydrochloride (medication)
C0770863|chlorcyclizine hydrochloride
C0770863|chlorcyclizine hcl
C0770863|chlorcyclizine hydrochloride (substance)
C0770863|chlorcyclizine hydrochloride (medication)
C0770882|amitriptyline pamoate
C0770888|prochlorperazine mesylate
C0770888|prochlorperazine mesilate (substance)
C0770888|prochlorperazine mesylate (substance)
C0770888|prochlorperazine mesylate (medication)
C0770891|flupentixol hydrochloride
C0770891|flupentixol di-hcl
C0770891|flupentixol hydrochloride (substance)
C0770893|metformin hydrochloride
C0770893|metformin hcl product
C0770893|metformin hydrochloride product
C0770893|product containing metformin hydrochloride (medicinal product)
C0770893|product containing metformin hydrochloride
C0770893|metformin hcl
C0770893|metformin hydrochloride product (product)
C0770893|metformin hydrochloride product (substance)
C0770893|metformin hydrochloride (substance)
C0770893|metformin hydrochloride (medication)
C0770895|pipotiazine palmitate
C0770895|pipothiazine palmitate
C0770895|pipothiazine palmitate (product)
C0770895|pipotiazine palmitate (substance)
C0770895|pipothiazine palmitate (substance)
C0770895|pipotiazine palmitate (medication)
C0770900|floxacillin sodium
C0770900|flucloxacillin sodium (substance)
C0770900|floxacillin sodium (medication)
C0770901|morphine hydrochloride
C0770901|morphine hcl
C0770901|morphine hydrochloride (substance)
C0770901|morphine hydrochloride (medication)
C0770909|bepridil hydrochloride
C0770909|bepridil hcl
C0770909|bepridil hydrochloride (substance)
C0770909|bepridil hydrochloride (medication)
C0770916|dapiprazole hydrochloride
C0770916|dapiprazole hcl
C0770916|dapiprazole hydrochloride (substance)
C0770916|dapiprazole hydrochloride (medication)
C0770917|benazepril hydrochloride
C0770917|product containing benazepril hydrochloride
C0770917|product containing benazepril hydrochloride (medicinal product)
C0770917|benazepril hcl
C0770917|benazepril hydrochloride (substance)
C0770917|benazepril hydrochloride (product)
C0770917|benazepril hydrochloride (medication)
C0770920|quinapril hydrochloride
C0770920|quinapril hcl
C0770920|quinapril hydrochloride (medication)
C0770920|quinapril hydrochloride (product)
C0770920|quinapril hydrochloride (substance)
C0770927|lomefloxacin hydrochloride
C0770927|lomefloxacin hcl
C0770927|lomefloxacin hydrochloride (substance)
C0770927|lomefloxacin hydrochloride (medication)
C0770942|cyclizine tartrate
C0770942|cyclizine tartrate (substance)
C0770945|morphine tartrate
C0770945|morphine tartrate (substance)
C0770946|pirenzepine hydrochloride
C0770946|pirenzepine hcl
C0770946|pirenzepine hydrochloride (product)
C0770946|pirenzepine hydrochloride (substance)
C0770959|capsicum oleoresin
C0770959|oleoresin capsicum
C0770959|capsaicin (as capsicum oleoresin)
C0770959|capsicum oleoresin (medication)
C0770983|anhydrous zinc acetate
C0770983|zinc acetate anhydrous
C0770988|naphazoline nitrate
C0770988|naphazoline nitrate (substance)
C0770988|naphazoline nitrate (medication)
C0771004|azelastine hydrochloride
C0771004|azelastine hydrochloride [eye]
C0771004|azelastine hcl
C0771004|azelastine hydrochloride - chemical
C0771004|azelastine hydrochloride [dup] (substance)
C0771004|azelastine hydrochloride [eye] (product)
C0771004|azelastine hydrochloride [eye] (substance)
C0771004|azelastine hydrochloride (substance)
C0771004|azelastine hydrochloride (medication)
C0771004|azelastine hydrochloride - chemical (substance)
C0771010|floxacillin magnesium
C0771010|flucloxacillin magnesium (substance)
C0771010|floxacillin magnesium (medication)
C0771019|paroxetine hydrochloride
C0771019|paroxetine hcl
C0771019|paroxetine hydrochloride (substance)
C0771019|paroxetine hydrochloride (product)
C0771019|paroxetine hydrochloride (medication)
C0771027|talampicillin napsylate
C0771029|terbinafine hydrochloride
C0771029|terbinafine hydrochloride [1]
C0771029|terbinafine hydrochloride [2]
C0771029|terbinafine hcl
C0771029|terbinafine hydrochloride [1] (product)
C0771029|terbinafine hydrochloride [1] (substance)
C0771029|terbinafine hydrochloride [2] (product)
C0771029|terbinafine hydrochloride [2] (substance)
C0771029|terbinafine hydrochloride (substance)
C0771029|terbinafine hydrochloride (medication)
C0771030|terodiline hydrochloride
C0771030|terodiline hcl
C0771030|terodiline hydrochloride (product)
C0771030|terodiline hydrochloride (substance)
C0771046|ciprofloxacin lactate
C0771046|ciprofloxacin lactate (substance)
C0771049|lofexidine hydrochloride
C0771049|lofexidine hcl
C0771049|lofexidine (as hydrochloride)
C0771049|lofexidine hydrochloride (product)
C0771049|lofexidine hydrochloride (substance)
C0771049|lofexidine hydrochloride (medication)
C0771049|mdl 14,042
C0771053|trimethoprim lactate
C0771055|melphalan hydrochloride
C0771055|melphalan (as hydrochloride)
C0771055|melphalan hcl
C0771055|melphalan hydrochloride (substance)
C0771055|melphalan hydrochloride (medication)
C0771061|bambuterol hydrochloride
C0771061|bambuterol hcl
C0771061|bambuterol hydrochloride - chemical
C0771061|bambuterol hydrochloride - chemical (substance)
C0771061|bambuterol hydrochloride (product)
C0771061|bambuterol hydrochloride (substance)
C0771061|bambuterol hydrochloride (medication)
C0771138|buflomedil hydrochloride
C0771138|buflomedil hcl
C0771138|buflomedil hydrochloride (medication)
C0771161|bismuth hydroxide
C0771167|dihydralazine sulfate
C0771167|dihydralazine sulphate
C0771167|dihydralazine sulfate (substance)
C0771182|tacrine hydrochloride
C0771182|tacrine hcl
C0771182|tacrine hydrochloride (substance)
C0771194|levocabastine hydrochloride
C0771194|levocabastine hcl
C0771194|levocabastine hydrochloride (substance)
C0771194|r 50,547
C0771194|levocabastine hydrochloride (medication)
C0771200|venlafaxine hydrochloride
C0771200|product containing venlafaxine hydrochloride (medicinal product)
C0771200|product containing venlafaxine hydrochloride
C0771200|venlafaxine hcl
C0771200|venlafaxine hydrochloride (substance)
C0771200|venlafaxine hydrochloride (product)
C0771200|venlafaxine hydrochloride (medication)
C0771204|anhydrous tacrolimus
C0771204|tacrolimus anhydrous
C0771204|(-)-fk 506
C0771209|tinzaparin sodium,porcine
C0771209|tinzaparin sodium (porcine)
C0771246|heparin, bovine
C0771246|heparin,beef
C0771284|cefepime hydrochloride
C0771284|cefepime hcl
C0771284|product containing cefepime hydrochloride
C0771284|product containing cefepime hydrochloride (medicinal product)
C0771284|cefepime hydrochloride (substance)
C0771284|cefepime hydrochloride (product)
C0771284|cefepime hydrochloride (medication)
C0771293|dorzolamide hydrochloride
C0771293|dorzolamide (as hydrochloride)
C0771293|dorzolamide hcl
C0771293|dorzolamide hydrochloride (substance)
C0771293|dorzolamide hydrochloride (medication)
C0771294|moexipril hydrochloride
C0771294|product containing moexipril hydrochloride (medicinal product)
C0771294|product containing moexipril hydrochloride
C0771294|moexipril hcl
C0771294|moexipril hydrochloride (substance)
C0771294|moexipril hydrochloride (product)
C0771294|moexipril hydrochloride (medication)
C0771297|nalmefene hydrochloride
C0771297|nalmefene hcl
C0771297|nalmefene hydrochloride (product)
C0771297|nalmefene hydrochloride (substance)
C0771297|nalmefene hydrochloride (medication)
C0771305|cyclosporine, modified
C0771305|cyclosporine modified
C0771305|cyclosporine modified (medication)
C0771309|valacyclovir hydrochloride
C0771309|valacyclovir (as hydrochloride)
C0771309|valacyclovir hcl
C0771309|valaciclovir hydrochloride (substance)
C0771309|valacyclovir hydrochloride (substance)
C0771309|valacyclovir hydrochloride (medication)
C0771310|nefazodone hydrochloride
C0771310|product containing nefazodone hydrochloride (medicinal product)
C0771310|product containing nefazodone hydrochloride
C0771310|nefazodone hcl
C0771310|nefazodone hydrochloride (substance)
C0771310|nefazodone hydrochloride (product)
C0771310|nefazodone hydrochloride (medication)
C0771311|alendronic acid
C0771311|acide alendronique
C0771311|acido alendronico
C0771311|acidum alendronicum
C0771311|product containing alendronic acid (medicinal product)
C0771311|product containing alendronic acid
C0771311|alendronic acid - chemical
C0771311|alendronic acid - chemical (substance)
C0771311|alendronic acid product
C0771311|alendronic acid (product)
C0771311|alendronic acid (substance)
C0771312|sulfathiazole sodium
C0771312|sodium sulfathiazole
C0771315|omeprazole sodium
C0771315|omeprazole (as sodium)
C0771315|omeprazole sodium (substance)
C0771339|calteridol
C0771340|calteridol calcium
C0771341|cefpirome sulfate
C0771341|cefpirome sulphate
C0771341|cefpirome sulfate (medication)
C0771341|cefpirome sulfate (substance)
C0771352|caffeine monohydrate
C0771352|caffeine monohydrate (substance)
C0771375|docetaxel anhydrous
C0771376|codeine anhyd
C0771385|trifluperidol hydrochloride
C0771385|trifluperidol hcl
C0771385|trifluperidol hydrochloride (medication)
C0771392|dextromethorphan polistirex
C0771392|dextromethorphan polistirex (substance)
C0771392|dextromethorphan polymer complex (medication)
C0771392|dextromethorphan polistirex (medication)
C0771414|lanreotide acetate
C0771414|lanreotide acetate (substance)
C0771414|lanreotide acetate (medication)
C0771428|nadoxolol hydrochloride
C0771428|nadoxolol hcl
C0771436|tenonitrozole
C0771436|tenonitrozole (substance)
C0771439|trimipramine mesylate
C0771439|trimipramine mesilate (substance)
C0771439|trimipramine mesylate (substance)
C0771440|tropatepine hydrochloride
C0771440|tropatepine hcl
C0771440|tropatepine hydrochloride (substance)
C0771451|midecamycin diacetate
C0771451|midecamycin acetate (substance)
C0771454|cefotiam hydrochloride
C0771454|cefotiam hcl
C0771454|cefotiam hydrochloride (medication)
C0771466|ethanolamine thenoate
C0771466|ethanolamine thenoate (substance)
C0771469|formoterol fumarate
C0771469|eformoterol fumarate (substance)
C0771469|formoterol fumarate (substance)
C0771469|formoterol fumarate (medication)
C0771488|gemcitabine hydrochloride
C0771488|gemcitabine hcl
C0771488|gemcitabine (as hydrochloride)
C0771488|gemcitabine hydrochloride (substance)
C0771488|gemcitabine hydrochloride (medication)
C0771490|codeine camsyl
C0771490|codeine camsylate
C0771516|diphenhydramine diacefyllinate
C0771537|devil's claw preparation
C0771537|harpagophytum procumbens
C0771537|devils claw
C0771537|devil's claw
C0771537|devil's claw extract
C0771537|devil's claw root
C0771537|devil's claw (medication)
C0771537|harpagophytum procumbens root
C0771561|hydroxocobalamin acetate
C0771561|hydroxocobalamin acetate (substance)
C0771588|quinine ascorbate
C0771589|maprotiline mesylate
C0771607|saw palmetto extract
C0771607|saw palmetto
C0771607|saw palmetto extract (substance)
C0771607|saw palmetto (medication)
C0771618|phenylbutazone piperazine
C0771641|tertatolol hydrochloride
C0771641|tertatolol hcl
C0771641|tertatolol hydrochloride (substance)
C0771647|piribedil mesylate
C0771647|piribedil mesilate (substance)
C0771647|piribedil mesylate (substance)
C0771648|poractant alfa
C0771648|product containing poractant alfa
C0771648|product containing poractant alfa (medicinal product)
C0771648|poractant alfa (porcine)
C0771648|poractant alfa product
C0771648|poractant alfa (product)
C0771648|poractant alfa (substance)
C0771648|poractant alfa (medication)
C0771735|tizanidine hydrochloride
C0771735|tizanidine hcl (medication)
C0771735|tizanidine hcl
C0771735|tizanidine hydrochloride (substance)
C0771735|tizanidine hydrochloride (product)
C0771736|propylhexedrine hydrochloride
C0771736|propylhexedrine hcl
C0771747|protamine hydrochloride
C0771747|protamine hcl
C0771747|protamine hydrochloride (medication)
C0771752|fexofenadine hydrochloride
C0771752|fexofenadine hcl
C0771752|fexofenadine hydrochloride (substance)
C0771752|fexofenadine hydrochloride (medication)
C0771754|rifamycin sodium
C0771754|rifamycin sodium (substance)
C0771754|rifamycin (as sodium)
C0771754|rifamycin sodium (medication)
C0771765|omeprazole magnesium
C0771765|omeprazole (as magnesium)
C0771765|omeprazole magnesium (substance)
C0771765|omeprazole magnesium (medication)
C0771774|tamsulosin hydrochloride
C0771774|tamsulosin hcl (medication)
C0771774|tamsulosin hcl
C0771774|tamsulosin hydrochloride [dup] (substance)
C0771774|tamsulosin hydrochloride (substance)
C0771789|uridine triphosphate sodium
C0771798|penicillin v calcium
C0771798|phenoxymethylpenicillin calcium (substance)
C0771807|cyproheptadine pyrid phos
C0771807|cyproheptadine pyridoxal phosphate
C0771813|phenylbutazone sodium
C0771825|triptorelin acetate
C0771825|triptorelin ac (obsolete)
C0771825|triptorelin acetate (substance)
C0771826|ropivacaine hydrochloride
C0771826|ropivacaine hcl
C0771826|ropivacaine monohydrochloride
C0771826|ropivacaine hydrochloride (substance)
C0771826|ropivacaine hydrochloride (medication)
C0771827|remifentanil hydrochloride
C0771827|remifentanil hcl
C0771827|remifentanil hydrochloride (substance)
C0771827|remifentanil hydrochloride (medication)
C0771840|ropinirole hydrochloride
C0771840|ropinirole hcl
C0771840|ropinirole hydrochloride [dup] (substance)
C0771840|ropinirole hydrochloride (substance)
C0771840|ropinirole hydrochloride (product)
C0771840|ropinirole hydrochloride (medication)
C0771847|butenafine hydrochloride
C0771847|butenafine hcl
C0771847|butenafine hydrochloride (substance)
C0771847|butenafine hydrochloride (medication)
C0771848|donepezil hydrochloride
C0771848|product containing donepezil hydrochloride
C0771848|product containing donepezil hydrochloride (medicinal product)
C0771848|donepezil hcl
C0771848|donepezil hydrochloride (product)
C0771848|donepezil hydrochloride (substance)
C0771848|donepezil hydrochloride (medication)
C0771849|calcium dihydrogen phosphate
C0771892|olopatadine hydrochloride
C0771892|olopatadine hcl
C0771892|olopatadine hydrochloride (substance)
C0771892|olopatadine hydrochloride (medication)
C0771892|ophthalmic olopatadine hydrochloride (medication)
C0771896|sertaconazole nitrate
C0771896|sertaconazole nitrate (substance)
C0771896|sertaconazole nitrate (medication)
C0771903|glucosamine hydrochloride
C0771903|glucosamine hcl
C0771903|glucosamine hydrochloride (substance)
C0771907|anagrelide hydrochloride
C0771907|anagrelide hcl
C0771907|anagrelide hydrochloride (substance)
C0771907|anagrelide hydrochloride (medication)
C0771929|pantoprazole (as pantoprazole sodium sesquihydrate)
C0771929|pantoprazole sodium sesquihydrate
C0771929|pantoprazole sodium sesquihydrate (substance)
C0771947|doxycycline hydrochloride
C0771947|doxycycline hcl
C0771947|doxycycline hydrochloride (substance)
C0771967|black cohosh extract
C0771967|black cohosh
C0771967|cimicifuga racemosa extract (substance)
C0771967|cimicifuga racemosa preparation (product)
C0771967|black cohosh (medication)
C0771983|dihydroergotamine tartrate
C0771988|memantine hydrochloride
C0771988|memantine hcl (medication)
C0771988|product containing memantine hydrochloride (medicinal product)
C0771988|product containing memantine hydrochloride
C0771988|memantine hcl
C0771988|memantine hydrochloride (product)
C0771988|memantine hydrochloride (substance)
C0771993|naratriptan hydrochloride
C0771993|naratriptan (as hydrochloride)
C0771993|naratriptan hcl
C0771993|naratriptan hydrochloride (substance)
C0771993|naratriptan hydrochloride (medication)
C0772002|ferric oxide yellow
C0772002|yellow ferric oxide
C0772002|ferric oxide,yellow
C0772002|iron oxide yellow
C0772002|yellow iron oxide
C0772002|iron oxide,yellow
C0772024|sodium phosphate, dibasic
C0772024|dibasic sodium phosphate
C0772024|sodium phosphate,dibasic
C0772024|sodium phosphate dibasic
C0772024|dibasic sodium phos (obsolete)
C0772024|sodium phosphate, dibasic, unspecified form
C0772024|dibasic sodium phosphate (substance)
C0772024|disodium phosphate (substance)
C0772024|phosphoric acid, disodium salt
C0772024|sodium phosphate dibasic (medication)
C0772024|dibasic sodium phosphate (medication)
C0772039|amitriptyline oxide
C0772043|nicotinic acid propyl ester
C0772043|nicotinic acid,propyl ester
C0772054|pramipexole dihydrochloride
C0772054|pramipexole di-hcl
C0772054|pramipexole dihydrochloride (substance)
C0772081|perazine dimalonate
C0772089|trospium
C0772089|product containing trospium (medicinal product)
C0772089|product containing trospium
C0772089|trospium product
C0772089|trospium (product)
C0772089|trospium (substance)
C0772093|saccharomyces boulardii
C0772093|saccharomyces boulardii (substance)
C0772093|saccharomyces boulardii lyo (medication)
C0772093|saccharomyces boulardii product
C0772093|saccharomyces boulardii (product)
C0772093|product containing saccharomyces boulardii (medicinal product)
C0772093|product containing saccharomyces boulardii
C0772093|saccharomyces boulardii (nom. inval.)
C0772093|saccharomyces boulardii seguela, bastide & massot, 1984
C0772093|saccharomyces boulardii lyo
C0772096|uridine 5-mo-phos disod
C0772096|uridine monophosphate disodium
C0772096|disodium uridine-5'-monophosphate
C0772096|uridine 5-monophosphate disodium
C0772098|azidocillin sodium
C0772105|phenyltoloxamine polistirex
C0772119|pyridoxine phosphoserinate
C0772122|bupranolol hydrochloride
C0772122|bupranolol hcl
C0772123|dibenzepin hydrochloride
C0772123|dibenzepin hcl
C0772123|dibenzepin hydrochloride (medication)
C0772125|ginkgo biloba extract
C0772125|ginkgo biloba
C0772125|gingko biloba
C0772125|ginkgo
C0772125|ginkgo biloba preparation (product)
C0772125|ginkgo biloba extract (substance)
C0772125|ginkgo biloba (substance)
C0772125|ginkgo biloba (medication)
C0772132|promethazine dioxide
C0772139|bendamustine hydrochloride
C0772139|bendamustine hcl
C0772139|bendamustine hydrochloride (substance)
C0772153|zinc nicotinate
C0772169|erythromycin stinoprate
C0772177|lactobacillus bifidus
C0772181|estradiol hemihydrate
C0772181|oestradiol hemihydrate
C0772181|estradiol hemihydrate (medication)
C0772181|estradiol (as hemihydrate)
C0772181|estradiol hemihydrate preparation
C0772181|oestradiol hemihydrate preparation
C0772181|estradiol hemihydrate preparation (product)
C0772181|estradiol hemihydrate preparation (substance)
C0772181|estradiol hemihydrate (substance)
C0772198|tetracycline trihydrate
C0772200|tiagabine hydrochloride
C0772200|tiagabine hcl
C0772200|tiagabine hydrochloride (substance)
C0772200|tiagabine hydrochloride (medication)
C0772203|eprosartan mesylate
C0772203|eprosartan mesilate (substance)
C0772203|eprosartan mesylate (substance)
C0772203|eprosartan mesylate (medication)
C0772208|nebivolol hydrochloride
C0772208|nebivolol (as hydrochloride)
C0772208|nebivolol hcl
C0772208|nebivolol hydrochloride (substance)
C0772208|nebivolol hydrochloride (medication)
C0772217|budipine hydrochloride
C0772217|budipine hcl
C0772229|bopindolol hydrogen malonate
C0772230|mepindolol sulfate
C0772244|ibandronate sodium
C0772244|product containing ibandronate sodium (medicinal product)
C0772244|product containing ibandronate sodium
C0772244|ibandronate sodium (product)
C0772244|ibandronate sodium (substance)
C0772244|ibandronate sodium (medication)
C0772255|theobromine sod salicylate
C0772255|theobromine sodium salicylate
C0772258|camphor oil
C0772258|oil of camphor
C0772260|hydrocodone hydrochloride
C0772260|hydrocodone hcl
C0772277|phenylalanine,dl-
C0772277|dl-phenylalanine
C0772293|drotaverine hydrochloride
C0772293|drotaverine hcl (medication)
C0772293|drotaverine hcl
C0772294|epinastine hydrochloride
C0772294|epinastine hcl
C0772294|epinastine hydrochloride (substance)
C0772294|epinastine hydrochloride (medication)
C0772319|unoprostone
C0772333|desipramine dibudinate
C0772333|desipramine dibudinate (medication)
C0772342|levomethadyl
C0772342|product containing levomethadyl
C0772342|product containing levomethadyl (medicinal product)
C0772342|levomethadyl (substance)
C0772342|levomethadyl product
C0772342|levomethadyl (product)
C0772364|loteprednol
C0772364|product containing loteprednol (medicinal product)
C0772364|product containing loteprednol
C0772364|loteprednol product
C0772364|loteprednol (product)
C0772364|loteprednol (substance)
C0772384|zinc sulfate, heptahydrate
C0772384|zinc sulfate heptahydrate
C0772384|zinc sulphate heptahydrate
C0772384|zinc sulfate heptahydrate (substance)
C0772394|lepirudin
C0772394|lepirudin (rdna)
C0772394|lepirudin,recombinant
C0772394|product containing lepirudin
C0772394|product containing lepirudin (medicinal product)
C0772394|lepirudin product
C0772394|lepirudin (product)
C0772394|lepirudin (substance)
C0772394|lepirudin (medication)
C0772396|amikacin sulfate, liposomal
C0772396|amikacin sulfate liposomal
C0772415|rivastigmine tartrate
C0772415|rivastigminetartrate
C0772415|rivastigmine (as rivastigmine tartrate)
C0772415|rivastigmine tartrate (substance)
C0772415|rivastigmine tartrate (medication)
C0772420|rizatriptan benzoate
C0772420|rizatriptan (as benzoate)
C0772420|rizatriptan benzoate (substance)
C0772420|rizatriptan benzoate (medication)
C0772450|mycophenolate mofetil hydrochloride
C0772450|mycophenolate mofetil hcl
C0772450|mycophenolate mofetil hydrochloride (medication)
C0772450|mycophenolate mofetil hydrochloride (substance)
C0772457|magnesium phosphate dibasic trihydrate
C0772457|magnesium phosphate, dibasic trihydrate
C0772457|magnesium phosphate,dibasic trihydrate
C0772457|magnesium phosphate dibasic trihydrate (substance)
C0772463|sevelamer hydrochloride
C0772463|sevelamer hcl
C0772463|sevelamer hydrochloride (substance)
C0772463|sevelamer hydrochloride (medication)
C0772488|bismuth-formic-iodide
C0772488|bismuth formic iodide
C0772488|bismuth/formic/iodide
C0772501|levalbuterol
C0772501|levosalbutamol
C0772501|product containing levalbuterol (medicinal product)
C0772501|product containing levalbuterol
C0772501|levalbuterol product
C0772501|levalbuterol (product)
C0772501|levalbuterol (substance)
C0772502|levalbuterol hydrochloride
