CUI,STR
C1667080,sitagliptin phosphate
C1675326,peramivir
C1676709,sorafenib tosylate
C1678805,apremilast
C1684405,lubiprostone
C1685365,ivabradine hydrochloride
C1690432,denosumab
C1692318,docusate
C1695579,alglucosidase alfa
C1699236,"synthetic conjugated estrogens, b"
C1699861,brivaracetam
C1699926,fingolimod
C1700196,conivaptan hydrochloride
C1700683,rotigotine
C1700685,sunitinib malate
C1700874,axitinib
C1701455,armodafinil
C1703334,retapamulin
C1703576,immune globulin subcutaneous (human)
C1705480,vasopressin (usp)
C1706668,sipuleucel-t
C1707080,temsirolimus
C1707321,cefadroxil hemihydrate
C1709373,oxaprozin potassium
C1714006,fentanyl hydrochloride
C1714033,wheat dextrin
C1718383,teriflunomide
C1720035,"hyaluronidase, human recombinant"
C1721288,sevelamer carbonate
C1721300,pralatrexate
C1721339,bremelanotide
C1721377,nilotinib
C1722260,indacaterol
C1722267,pimavanserin
C1722685,ecallantide
C1723019,bepotastine besilate
C1723401,belimumab
C1725449,perindopril arginine
C1725651,darunavir ethanolate
C1738934,boceprevir
C1739462,idursulfase
C1739768,rivaroxaban
C1739826,lisdexamfetamine dimesylate
C1742884,desvenlafaxine succinate
C1802750,oil of garlic
C1814684,arformoterol tartrate
C1815010,carvedilol phosphate
C1829170,dexbrompheniramine tannate
C1831731,bosutinib
C1831796,pazopanib
C1831808,apixaban
C1831828,talimogene laherparepvec
C1831905,eltrombopag
C1832021,isavuconazole
C1832027,ofatumumab
C1832049,elotuzumab
C1869620,reslizumab
C1869686,cefovecin
C1870115,silodosin
C1871526,raltegravir
C1872109,certolizumab pegol
C1872203,pasireotide
C1873633,lisdexamfetamine
C1874267,anti-anginal [epc]
C1875875,"edetate disodium, anhydrous"
C1876200,tesamorelin
C1876229,telaprevir
C1876722,beta-d-glucopyranose
C1879678,aliskiren hemifumarate
C1880207,cyclophosphamide anhydrous
C1880288,desvenlafaxine
C1880412,dronedarone hydrochloride
C1880492,eltrombopag olamine
C1881339,carbidopa anhydrous
C1881372,levoleucovorin calcium
C1881785,mercaptopurine anhydrous
C1881787,meropenem anhydrous
C1882138,ocrelizumab
C1882305,pazopanib hydrochloride
C1882383,piperacillin anhydrous
C1882959,ropivacaine hydrochloride monohydrate
C1883053,"sodium phosphate, dibasic, dihydrate"
C1883054,"sodium phosphate, dibasic, dodecahydrate"
C1883055,"sodium phosphate, tribasic anhydrous"
C1883309,thioguanine anhydrous
C1948068,belinostat
C1948374,fluticasone furoate
C1950681,triprolidine tannate
C1950816,flunisolide hemihydrate
C1955474,plerixafor
C1956280,luliconazole
C1958126,alogliptin
C1958569,azilsartan
C1960918,vardenafil hydrochloride trihydrate
C1961039,paclitaxel protein-bound
C1965895,methyl aminolevulinate hydrochloride
C1966347,lithium aspartate
C1966407,raltegravir potassium
C1996349,sapropterin dihydrochloride
C1998098,panobinostat
C1999896,alpha-tocopherol acetate
C2000088,asenapine
C2000145,selexipag
C2000261,linaclotide
C2001271,tapentadol
C2001521,ceftaroline
C2001525,ceftaroline fosamil
C2001856,carfilzomib
C2003424,lurasidone
C2240523,thrombin alfa
C2241271,terazosin hydrochloride anhydrous
C2266930,macrolide antibacterial [epc]
C2266931,pleuromutilin antibacterial [epc]
C2266932,nitroimidazole antimicrobial [epc]
C2266935,lincosamide antibacterial [epc]
C2266945,cytomegalovirus nucleoside analog dna polymerase inhibitor [epc]
C2266946,human immunodeficiency virus nucleoside analog reverse transcriptase inhibitor [epc]
C2266947,human immunodeficiency virus 1 non-nucleoside analog reverse transcriptase inhibitor [epc]
C2266948,human immunodeficiency virus 1 non-nucleoside and nucleoside analog reverse transcriptase inhibitors [epc]
C2266949,nucleoside analog antifungal [epc]
C2266950,herpesvirus nucleoside analog dna polymerase inhibitor [epc]
C2266953,influenza neuraminidase inhibitor [epc]
C2266956,aminoglycoside antimicrobial [epc]
C2266958,amphenicol-class antibacterial [epc]
C2266959,cephalosporin antibacterial [epc]
C2266960,dihydrofolate reductase inhibitor antibacterial [epc]
C2266961,dihydrofolate reductase inhibitor antiprotozoal [epc]
C2266962,ketolide antibacterial [epc]
C2266963,monobactam antibacterial [epc]
C2266964,penem antibacterial [epc]
C2266966,polymyxin-class antibacterial [epc]
C2266967,rifamycin antibacterial [epc]
C2266968,rifamycin antimycobacterial [epc]
C2266969,streptogramin antibacterial [epc]
C2266970,sulfonamide antibacterial [epc]
C2266971,sulfonamide antimicrobial [epc]
C2266972,tetracycline-class antimicrobial [epc]
C2266973,rifamycin antimicrobial [epc]
C2266974,echinocandin antifungal [epc]
C2266976,lipopeptide antibacterial [epc]
C2266977,lipid-based polyene antifungal [epc]
C2266978,methylated sulfonamide antibacterial [epc]
C2266982,rna synthetase inhibitor antibacterial [epc]
C2267040,human immunodeficiency virus 1 fusion inhibitor [epc]
C2267047,respiratory syncytial virus anti-f protein monoclonal antibody [epc]
C2267074,hepatitis b virus nucleoside analog reverse transcriptase inhibitor [epc]
C2315497,levoleucovorin calcium pentahydrate
C2316164,olaparib
C2316497,bupropion hydrobromide
C2343589,rilonacept
C2343849,dabigatran etexilate mesylate
C2343853,fesoterodine
C2343854,fesoterodine fumarate
C2343921,methylnaltrexone bromide
C2346801,daratumumab
C2346927,magnesium cation
C2346970,bazedoxifene
C2347624,pomalidomide
C2347779,clevidipine butyrate
C2348241,alcaftadine
C2348248,dexlansoprazole
C2350089,tramadol hydrochloride
C2350656,pegloticase
C2350866,eribulin
C2350948,lorcaserin
C2351042,besifloxacin
C2352806,necitumumab
C2353893,golimumab
C2353951,dapagliflozin
C2364481,romiplostim
C2366367,c1 esterase inhibitor (human)
C2368865,levoleucovorin disodium
C2369149,thrombin (human)
C2587184,fibrinogen concentrate (human)
C2587204,thyrotropin alfa
C2604635,mipomersen
C2605855,simeprevir
C2606556,macitentan
C2606637,elvitegravir
C2607219,voclosporin
C2607479,albiglutide
C2607621,pimavanserin tartrate
C2607750,afamelanotide
C2607886,abiraterone acetate
C2608038,eribulin mesylate
C2608107,fostamatinib disodium
C2684343,bermuda grass pollen extract
C2684348,kentucky bluegrass pollen extract
C2684757,cat skin extract
C2697593,d-alpha-tocopheryl acetate
C2697594,"alpha-tocopherol succinate, d-"
C2697674,indinavir anhydrous
C2697837,kanamycin a sulfate
C2697942,lorcaserin hydrochloride
C2697950,lurasidone hydrochloride
C2697961,trametinib
C2698003,magnesium chloride anhydrous
C2698057,alogliptin benzoate
C2698152,olaratumab
C2698183,argatroban anhydrous
C2698220,migalastat
C2698221,migalastat hydrochloride
C2698280,avanafil
C2698290,azilsartan kamedoxomil
C2698291,azilsartan medoxomil
C2698292,azithromycin anhydrous
C2698371,bepotastine
C2698647,olanzapine pamoate
C2698682,oxytetracycline anhydrous
C2698692,idelalisib
C2698764,perampanel
C2698868,prasterone sodium sulfate
C2699131,cefaclor anhydrous
C2699132,cefadroxil anhydrous
C2699141,cefovecin sodium
C2699143,cefprozil anhydrous
C2699162,cephalexin anhydrous
C2699210,cidofovir anhydrous
C2699273,saxagliptin anhydrous
C2699326,"sodium phosphate, tribasic, dodecahydrate"
C2699543,"arginine, d-"
C2699547,"arginine, dl-"
C2699562,dasatinib anhydrous
C2699709,calaspargase pegol
C2699757,aclidinium
C2699758,aclidinium bromide
C2699808,doxycycline anhydrous
C2699951,tioxolone
C2699999,entecavir anhydrous
C2700226,gabapentin enacarbil
C2700247,vidarabine anhydrous
C2700331,zinc sulfate anhydrous
C2700334,zoledronic acid anhydrous
C2701206,western ragweed pollen extract
C2701231,corn pollen extract
C2701243,mugwort sage pollen extract
C2701282,dandelion pollen extract
C2701305,aureobasidium pullulans var. pullutans allergenic extract
C2701339,johnson grass pollen extract
C2701415,smooth brome pollen extract
C2701451,domestic cow skin extract
C2701564,cochliobolus sativus allergenic extract
C2701576,beech pollen extract
C2701586,cotton seed allergenic extract
C2702310,almond allergenic extract
C2702333,"immunoglobulin g, human"
C2710874,tapentadol hydrochloride
C2713008,neratinib
C2713074,calcifediol anhydrous
C2713595,tecovirimat
C2713632,fostamatinib
C2714632,elagolix
C2717021,moxetumomab pasudotox
C2717539,levamlodipine
C2717561,riociguat
C2718533,degarelix acetate
C2718773,canakinumab
C2719424,abobotulinumtoxina
C2719430,rimabotulinumtoxinb
C2719618,asenapine maleate
C2719626,paliperidone palmitate
C2719767,onabotulinumtoxina
C2719771,saxagliptin hydrochloride
C2720023,pitavastatin calcium
C2721771,levoleucovorin
C2721779,guafacine hydrochloride
C2722030,dog skin extract
C2723729,rabbit skin extract
C2723734,rhodotorula rubra allergenic extract
C2725260,eslicarbazepine
C2725262,eslicarbazepine acetate
C2726165,trichoderma viride allergenic extract
C2726167,trichothecium roseum allergenic extract
C2726765,agkistrodon piscivorus antivenin
C2726767,crotalus adamanteus antivenin
C2726769,crotalus atrox antivenin
C2726771,crotalus scutulatus antivenin
C2726834,spectinomycin sulfate tetrahydrate
C2726929,olanzapine pamoate monohydrate
C2727836,eurotium herbariorum allergenic extract
C2730005,telavancin hydrochloride
C2731839,short ragweed pollen extract
C2732002,"antihemophilic factor, human recombinant"
C2742502,ramucirumab
C2742503,obinutuzumab
C2742797,vedolizumab
C2744440,niraparib
C2744850,tedizolid
C2744960,crofelemer
C2746078,linagliptin
C2746305,gonadorelin diacetate tetrahydrate
C2747171,trelstar pamoate
C2756198,rhizopus stolonifer allergenic extract
C2756584,prucalopride succinate
C2756728,lidocaine hydrochloride anhydrous
C2825044,dehydrated alcohol
C2825286,finafloxacin
C2825339,"budesonide (11.beta.,16.alpha.(s))"
C2825383,ethanolamine hydrochloride
C2825457,bosentan anhydrous
C2825462,levomefolic acid
C2825616,esketamine
C2825682,ingenol mebutate
C2825840,telotristat etiprate
C2826073,povidone k90
C2826076,nonacog alfa
C2826077,"factor vii, human"
C2826078,"coagulation factor x, human"
C2826352,povidone k12
C2826354,ixazomib citrate
C2827178,hydroxyethyl cellulose (2000 cps at 1%)
C2827241,lomitapide
C2827242,lomitapide mesylate
C2827257,lisinopril anhydrous
C2827667,tivozanib
C2828218,mirtazapine hemihydrate
C2828271,levomefolate calcium
C2828282,amoxicillin anhydrous
C2828290,delafloxacin
C2828294,iodide ion i-131
C2828343,"sodium phosphate, tribasic, monohydrate"
C2830183,cabazitaxel
C2917064,amifampridine phosphate
C2917325,cephamycin antibacterial [epc]
C2917326,cytomegalovirus pyrophosphate analog dna polymerase inhibitor [epc]
C2917336,benzylamine antifungal [epc]
C2917342,antidote for acetaminophen overdose [epc]
C2917353,macrolide antimicrobial [epc]
C2917369,herpes simplex virus nucleoside analog dna polymerase inhibitor [epc]
C2917370,herpes simplex virus pyrophosphate analog dna polymerase inhibitor [epc]
C2917372,herpes zoster virus nucleoside analog dna polymerase inhibitor [epc]
C2917373,human immunodeficiency virus integrase strand transfer inhibitor [epc]
C2917385,dihydrofolate reductase inhibitor antimalarial [epc]
C2917386,dihydrofolate reductase inhibitor antimicrobial [epc]
C2917392,typical antipsychotic [epc]
C2917393,tetracycline-class antibacterial [epc]
C2917406,polyene antimicrobial [epc]
C2917419,quinolone antimicrobial [epc]
C2917434,narcotic antitussive [epc]
C2917435,mood stabilizer [epc]
C2917436,non-narcotic antitussive [epc]
C2919267,velaglucerase alfa
C2920417,indacaterol maleate
C2927611,levocarnitine hydrochloride
C2930113,incobotulinumtoxina
C2930696,tofacitinib
C2930762,tedizolid phosphate
C2930789,nintedanib
C2931926,ruxolitinib
C2933912,opicapone
C2934004,fosdenopterin
C2934193,olodaterol
C2934701,ponesimod
C2935023,vilanterol
C2935436,ado-trastuzumab emtansine
C2936870,cariprazine
C2937701,arginine aminobenzoate
C2939773,levomefolate
C2940103,methylcellulose (4000 cps)
C2948081,camphor (natural)
C2948222,dimethicone 410
C2949506,hypromellose 2910 (4000 mpa.s)
C2955460,ceftaroline fosamil acetate
C2955463,tesamorelin acetate
C2962546,vilazodone hydrochloride
C2973446,brentuximab vedotin
C2973895,lixisenatide
C2974289,crizotinib
C2974521,vorapaxar
C2974540,canagliflozin
C2975435,edoxaban
C2976303,sofosbuvir
C2979805,"factor xiii, human"
C2980074,selumetinib
C2980094,regorafenib
C2981174,ponatinib hydrochloride
C2982078,benralizumab
C2983812,mirabegron
C2983838,omadacycline
C2983887,timolol anhydrous
C2983899,ceftazidime anhydrous
C2983911,"chondroitin sulfate, bovine"
C2983945,ozenoxacin
C2983989,canagliflozin anhydrous
C2986924,lenvatinib
C2987007,selumetinib sulfate
C2987417,ponatinib
C2987429,teprotumumab
C2987430,dacomitinib
C2987431,tofacitinib citrate
C2987603,mogamulizumab
C2987642,lenvatinib mesylate
C2987648,afatinib
C2987716,vismodegib
C3154113,hypromellose 2910 (3 mpa.s)
C3154850,rilpivirine hydrochloride
C3160091,hepatitis c virus ns3/4a protease inhibitor [epc]
C3162633,vitamin e acetate
C3177235,cobicistat
C3179535,suvorexant
C3179547,secukinumab
C3179549,dulaglutide
C3181682,cabozantinib
C3192263,vemurafenib
C3204554,centruroides (scorpion) immune f(ab')2 (equine)
C3205039,hypromellose 2906 (4000 mpa.s)
C3205052,hypromellose 2906 (50 mpa.s)
C3247907,ruxolitinib phosphate
C3252090,daclatasvir
C3253985,dolutegravir
C3254591,infigratinib
C3255087,chondroitin sulfate sodium (bovine)
C3255771,etidronate tetrasodium
C3255821,methylcellulose (100 cps)
C3255861,"panthenol triacetate, (+)-"
C3255909,"chondroitin sulfate, porcine"
C3255944,magnesium sulfate monohydrate
C3255999,hydroxyethyl cellulose (4000 cps at 1%)
C3256005,hypromellose 2208 (100 mpa.s)
C3256006,hypromellose 2208 (15000 mpa.s)
C3256007,hypromellose 2910 (15 mpa.s)
C3256008,hypromellose 2910 (5 mpa.s)
C3256009,hypromellose 2910 (50 mpa.s)
C3256010,hypromellose 2910 (6 cps)
C3256046,hydroxyethyl cellulose (5000 cps at 1%)
C3256051,hypromellose 2208 (100000 mpa.s)
C3256052,hypromellose 2208 (3 mpa.s)
C3256053,hypromellose 2208 (4000 cps)
C3256054,hypromellose 2910 (15000 mpa.s)
C3256154,dimethicone 100
C3256324,"acetylcarnitine, dl-"
C3256380,stannous fluoride dihydrate
C3256457,tromethamine hydrochloride
C3256589,adenosine phosphate disodium
C3256616,floxacillin sodium monohydrate
C3256664,"calcium phosphate, monobasic, anhydrous"
C3256748,disodium hydrogen phosphate dehydrate
C3256750,dried sodium phosphate
C3256930,sodium dihydrogen phosphate dihydrate
C3257022,povidone (k-30) simethicone emulsion
C3257534,wheat bran extract
C3264621,ivacaftor
C3265310,sage extract
C3265535,"sodium phosphate, dibasic, monohydrate"
C3265584,carnitine chloride
C3272344,lutetium lu 177 dotatate
C3272698,eliglustat
C3272699,eliglustat tartrate
C3272851,edoxaban tosylate
C3273321,afatinib dimaleate
C3273401,taliglucerase alfa
C3273711,ixazomib
C3273719,rolapitant
C3273721,rolapitant hydrochloride
C3273754,efinaconazole
C3273776,omadacycline tosylate
C3282847,"alpha-tocopherol linoleate, d-"
C3463896,atorvastatin calcium trihydrate
C3467876,dabrafenib
C3468008,cabozantinib s-malate
C3472162,aminophylline dihydrate
C3473003,chondroitin sulfate sodium (porcine)
C3474001,calcipotriene hydrate
C3474074,hydroxyethyl cellulose (1500 mpa.s at 1%)
C3484509,"alcohol, x-ray exposed (1000 rad)"
C3485619,ziv-aflibercept
C3486462,cefdinir monohydrate
C3486650,quinine salicylate
C3489575,"sennosides, usp"
C3489748,avibactam
C3489764,ixekizumab
C3490348,empagliflozin
C3490795,asfotase alfa
C3491162,alirocumab
C3491331,brodalumab
C3491971,insulin degludec
C3491974,asunaprevir
C3495122,juniperus communis fruit extract
C3495135,"magnesium phosphate, tribasic, pentahydrate"
C3495425,ipratropium bromide monohydrate
C3495437,lysine monohydrate
C3495450,paroxetine hydrochloride anhydrous
C3496793,enzalutamide
C3497849,bosutinib monohydrate
C3500827,risedronate sodium hemi-pentahydrate
C3500828,risedronate sodium monohydrate
C3501358,ibrutinib
C3502652,plazomicin
C3505264,chondroitin sulfate sodium (shark)
C3528000,omacetaxine
C3528226,ziprasidone hydrochloride anhydrous
C3529078,pasireotide diaspartate
C3529352,evolocumab
C3529563,turoctocog alfa
C3529778,nintedanib esylate
C3529928,pitolisant
C3530515,bedaquiline fumarate
C3535694,mipomersen sodium
C3536707,pediculicide [epc]
C3536759,azole antifungal [epc]
C3536760,antimycobacterial [epc]
C3536819,tricyclic antidepressant [epc]
C3536838,antihelminthic [epc]
C3536839,antiseptic [epc]
C3536841,aminoglycoside antibacterial [epc]
C3536842,antidiarrheal [epc]
C3536843,antidote [epc]
C3536844,antimalarial [epc]
C3536845,antiparasitic [epc]
C3536846,antiprotozoal [epc]
C3536907,quinolone antibacterial [epc]
C3536912,human immunodeficiency virus protease inhibitor [epc]
C3536926,antirheumatic agent [epc]
C3536965,sulfate ion
C3536993,antiemetic [epc]
C3536998,oxazolidinone antibacterial [epc]
C3537002,anti-epileptic agent [epc]
C3537043,atypical antipsychotic [epc]
C3537142,antiarrhythmic [epc]
C3537186,penicillin-class antibacterial [epc]
C3537228,allylamine antifungal [epc]
C3537278,amifostine anhydrous
C3537697,regorafenib monohydrate
C3538037,carboxymethylcellulose sodium (0.7 carboxymethyl substitution per saccharide; 100-200 mpa.s at 1%)
C3538368,levothyroxine sodium anhydrous
C3539953,dolutegravir sodium
C3540733,esomeprazole strontium
C3541367,levomilnacipran
C3542463,tbo-filgrastim
C3555514,bupivacaine hydrochloride anhydrous
C3555622,dapagliflozin propanediol
C3642425,safinamide mesylate
C3642427,tavaborole
C3643467,diarylquinoline antimycobacterial [epc]
C3644419,vilanterol trifenatate
C3644500,trametinib dimethyl sulfoxide
C3644554,dabrafenib mesylate
C3645709,calcium chloride anhydrous
C3657270,nivolumab
C3657824,siponimod
C3658706,pembrolizumab
C3659310,bempedoic acid
C3660996,dupilumab
C3661274,umeclidinium
C3661282,vortioxetine
C3661283,romosozumab
C3661315,rucaparib
C3661457,levofloxacin anhydrous
C3661459,hyoscyamine sulfate anhydrous
C3661490,cefixime anhydrous
C3661518,ipratropium bromide anhydrous
C3663521,levomilnacipran hydrochloride
C3665261,"citric acid, 1-stearyl ester"
C3667607,vortioxetine hydrobromide
C3668537,"casein, lactococcus lactis cultured, penicillium roqueforti cultured, aged"
C3695965,atorvastatin calcium propylene glycol solvate
C3696072,simeprevir sodium
C3696416,sucroferric oxyhydroxide
C3700399,naloxegol
C3700999,sucralfate malate
C3709436,desvenlafaxine fumarate monohydrate
C3709474,umeclidinium bromide
C3709760,coagulation factor xiii a-subunit (recombinant)
C3709933,treprostinil diolamine
C3711911,plecanatide
C3712232,eluxadoline
C3713057,caplacizumab
C3713860,lifitegrast
C3713906,etelcalcetide
C3713958,tenofovir alafenamide
C3714572,pamidronic acid
C3714624,methyldopa anhydrous
C3714688,nevirapine hemihydrate
C3814772,glycopyrronium
C3817397,elosulfase alfa
C3818693,vorapaxar sulfate
C3818721,ceritinib
C3818725,"corticotropin, human"
C3818726,di-n-octyl sodium sulfosuccinate
C3818973,esketamine hydrochloride
C3832618,"carnitine hydrochloride, (+)-"
C3833602,dalbavancin hydrochloride
C3848530,edrophonium cation
C3848531,methylene blue cation
C3848541,olodaterol hydrochloride
C3848550,ipratropium cation
C3848552,gentian violet cation
C3848556,pralidoxime cation
C3848580,peginterferon beta-1a
C3848583,gatifloxacin anhydrous
C3848584,tenofovir anhydrous
C3848586,codeine anhydrous
C3851350,ledipasvir
C3852217,guselkumab
C3852512,dasabuvir
C3852670,ombitasvir
C3852671,selinexor
C3852684,lumacaftor
C3852726,ceftolozane
C3852841,abemaciclib
C3853822,palbociclib
C3853839,blinatumomab
C3853921,alectinib
C3854019,gentamicin
C3855806,levomefolate magnesium
C3855966,antileishmanial [epc]
C3856229,oritavancin diphosphate
C3857933,acetylcysteine amide
C3858079,tiotropium bromide mono
C3859156,levomefolate glucosamine
C3859426,"antihemophilic factor, porcine b-domain truncated recombinant"
C3859597,"acetylcarnitine hydrochloride, dl-"
C3859650,naloxegol oxalate
C3860151,"follicle stimulating hormone, porcine"
C3864822,carboxymethylcellulose sodium (0.7 carboxymethyl substitution per saccharide; 50-100 mpa.s at 1% )
C3864824,paritaprevir
C3872016,peramivir anhydrous
C3872025,lorcaserin hydrochloride hemihydrate
C3872026,ceftolozane sulfate
C3872080,pasireotide pamoate
C3883231,esomeprazole magnesium dihydrate
C3883272,dasabuvir sodium monohydrate
C3883273,ombitasvir heminonahydrate
C3883274,paritaprevir dihydrate
C3883355,lipoglycopeptide antibacterial [epc]
C3883357,hepatitis c virus ns5a inhibitor [epc]
C3883358,hepatitis c virus non-nucleoside ns5b palm polymerase inhibitor [epc]
C3883363,oxaborole antifungal [epc]
C3883805,"coagulation factor ix (recombinant), glycopegylated"
C3884837,telotristat
C3885063,idarucizumab
C3885145,sarilumab
C3885614,brexpiprazole
C3886073,lesinurad
C3886460,avatrombopag
C3886623,fedratinib
C3886731,sonidegib
C3887607,aluminum chloride anhydrous
C3887648,"norepinephrine, dl-"
C3892852,daclatasvir dihydrochloride
C3892863,filgrastim-sndz
C3892871,avibactam sodium
C3892878,panobinostat lactate
C3896714,patisiran
C3896936,relugolix
C3896940,gilteritinib
C3896946,gilteritinib fumarate
C3898565,lurbinectedin
C3899947,binimetinib
C3899973,idecabtagene vicleucel
C4018667,"menthol, (+)-"
C4018766,pemetrexed disodium heptahydrate
C4019900,crotalidae immune f(ab')2 (equine)
C4020255,hepatitis c virus nucleotide analog ns5b polymerase inhibitor [epc]
C4026559,codeine phosphate anhydrous
C4026874,carboxymethylcellulose sodium (0.7 carboxymethyl substitution per saccharide; 400 mpa.s at 1%)
C4033440,magnesium phosphate anhydrous
C4042342,abaloparatide
C4042960,talazoparib
C4043101,aducanumab
C4043480,tenapanor
C4043954,tildrakizumab
C4044947,baricitinib
C4045491,doravirine
C4045494,ribociclib
C4045520,eravacycline
C4045522,patiromer
C4045824,sodium zirconium cyclosilicate
C4046690,"propylene glycol, (s)-"
C4046717,sonidegib phosphate
C4048241,methylbenzethonium chloride
C4048265,tetanus immune globulin
C4048712,factor ix complex
C4049141,copanlisib
C4049146,cobimetinib
C4053695,margetuximab
C4053698,capmatinib
C4055109,durvalumab
C4055417,avelumab
C4055433,atezolizumab
C4055478,alpelisib
C4056439,aripiprazole lauroxil
C4056441,tipiracil
C4056442,tipiracil hydrochloride
C4058574,cariprazine hydrochloride
C4058810,osimertinib mesylate
C4058811,osimertinib
C4058841,tenofovir alafenamide fumarate
C4059023,"anthrax immune globulin, human"
C4059024,anthrax immune globulin
C4059057,cobimetinib fumarate
C4059095,"botulinum neurotoxin b immune fab2, equine"
C4059096,botulinum neurotoxin b immune fab2
C4059106,"botulinum neurotoxin a immune fab2, equine"
C4059107,botulinum neurotoxin a immune fab2
C4059108,"botulinum neurotoxin c immune fab2, equine"
C4059109,botulinum neurotoxin c immune fab2
C4059110,"botulinum neurotoxin d immune fab2, equine"
C4059111,botulinum neurotoxin d immune fab2
C4059112,"botulinum neurotoxin e immune fab2, equine"
C4059113,botulinum neurotoxin e immune fab2
C4059114,"botulinum neurotoxin f immune fab2, equine"
C4059115,botulinum neurotoxin f immune fab2
C4059116,"botulinum neurotoxin g immune fab2, equine"
C4059117,botulinum neurotoxin g immune fab2
C4059915,alectinib hydrochloride
C4060007,patiromer sorbitex calcium
C4064080,simoctocog alfa
C4078312,acalabrutinib
C4078701,valbenazine
C4078806,polatuzumab vedotin
C4079208,encorafenib
C4079582,velpatasvir
C4079830,venetoclax
C4079854,duvelisib
C4079904,andexanet alfa
C4080052,elbasvir
C4080053,grazoprevir
C4080091,lorlatinib
C4080270,oxytocin acetate
C4082558,"rho(d) immune globulin, human"
C4082583,sodium thiosulfate anhydrous
C4083099,nilotinib hydrochloride
C4083129,ovine digoxin immune fab
C4083210,"defibrotide, bovine lung"
C4083516,"allantoin, (+)-"
C4083872,antihemophilic factor (recombinant) pegylated
C4084176,"sorbitol, l-"
C4084478,albutrepenonacog alfa
C4084530,potassium undecylenate
C4084597,octopamine hydrochloride
C4086001,lisocabtagene maraleucel
C4086264,entrectinib
C4086553,luspatercept
C4086837,sacituzumab govitecan
C4086895,tazemetostat
C4224790,obiltoxaximab
C4224791,defibrotide sodium
C4237614,triethanolamine isostearate
C4237723,chondroitin sulfate (shark)
C4237724,glucosamine sulfate potassium chloride
C4238106,infliximab-dyyb
C4238806,magnesium aspartate anhydrous
C4255551,grazoprevir anhydrous
C4257011,lonoctocog alfa
C4276022,lorcaserin hydrochloride anhydrous
C4277781,deutetrabenazine
C4278463,emicizumab
C4278675,ozanimod
C4279743,vibegron
C4281713,hydroxypropylcellulose
C4282572,aluminum hydroxide sulfate (al(oh)(so4))
C4283417,acetylcysteine magnesium
C4283710,eteplirsen
C4287799,tepotinib
C4287804,pexidartinib
C4287815,brigatinib
C4291320,bezlotoxumab
C4291321,triethanolamine dioleate
C4291322,vitamin a myristate
C4291331,hydrolyzed casein (enzymatic; 1000 mw)
C4291332,carboxymethylcellulose sodium (0.7 carboxymethyl substitutions per saccharide; 600 mpa.s at 2 %)
C4291381,etanercept-szzs
C4293264,"alpha,alpha-dibromo-d-camphor"
C4294472,rucaparib camsylate
C4300971,urea hydrochloride
C4301236,nusinersen
C4301607,burosumab
C4301781,crisaborole
C4305843,lumateperone
C4306797,fluoroquinolone antibacterial [epc]
C4309207,lusutrombopag
C4310385,cabotegravir
C4310440,pretomanid
C4316853,minoxidil sulfate ester
C4316864,risedronate sodium anhydrous
C4317199,cephalosporium roseum extract
C4317244,relebactam
C4317559,telotristat ethyl
C4317900,etelcalcetide hydrochloride
C4318037,ribociclib succinate
C4325235,naldemedine
C4325236,naldemedine tosylate
C4329353,apalutamide
C4330502,isatuximab
C4330903,osilodrostat
C4475875,cerliponase alfa
C4476176,valbenazine tosylate
C4478126,moxifloxacin hydrochloride monohydrate
C4482908,lefamulin
C4490035,infliximab-abda
C4490163,delafloxacin meglumine
C4490726,tenofovir disoproxil succinate
C4505511,risankizumab
C4505936,ubrogepant
C4507236,voxilaprevir
C4507568,bictegravir
C4508938,oliceridine
C4511278,imipenem monohydrate
C4518884,dacomitinib anhydrous
C4519126,rimegepant
C4519167,tucatinib
C4519199,lasmiditan
C4519213,trifarotene
C4519220,fostemsavir
C4519229,pegvaliase
C4519232,revefenacin
C4519258,abametapir
C4519269,lemborexant
C4519273,glasdegib
C4519284,"2,2-bis(4-hydroxy-3-tert-butylphenyl)propane"
C4519292,sarecycline
C4519317,vaborbactam
C4519323,erdafitinib
C4519427,enasidenib mesylate
C4519428,enasidenib
C4519536,glecaprevir
C4519537,pibrentasvir
C4519542,neratinib maleate
C4519594,inebilizumab
C4519740,enfortumab vedotin
C4519877,pitavastatin magnesium
C4519897,relebactam anhydrous
C4520025,triethanolamine hydriodide
C4521099,amphotericin b lipid complex
C4522829,pitavastatin sodium
C4524315,larotrectinib
C4528198,capmatinib hydrochloride
C4529301,bevacizumab-awwb
C4529725,hydroxocobalamin hydrochloride
C4529817,propylene glycol propyl ether
C4529820,propylene glycol 2-(2-methylbutyrate)
C4529822,2-phenylpropanal propylene glycol acetal
C4530556,adalimumab-adbm
C4531009,potassium phosphate dibasic trihydrate
C4534627,emicizumab-kxwh
C4535390,adalimumab-atto
C4535717,netarsudil mesylate
C4535718,netarsudil
C4541383,cenegermin
C4541569,infliximab-qbtx
C4541579,trastuzumab-dkst
C4542480,triethanolamine laurylaminopropionate
C4547776,darolutamide
C4548369,cefiderocol
C4548848,brexanolone
C4550124,brolucizumab
C4550350,ravulizumab
C4550368,cenobamate
C4551052,bictegravir sodium
C4551111,gatifloxacin hemihydrate
C4555731,"angiotensin ii acetate, human"
C4555905,benzhydrocodone
C4682392,umbralisib
C4682397,ivosidenib
C4683810,zanubrutinib
